source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.57,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.95,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.76,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.78,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '61 апрель'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.57,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '67 май'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,99.54,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '66 июнь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.29,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '65 июль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.32,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.48,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.85,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.06,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.37,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
