source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2010,year,4014736994206.99,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2011,year,4725727598614.23,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2012,year,5374362728650.69,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2013,year,5769207337888.89,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2014,year,6288944729704.98,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2015,year,6842222291432.21,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2016,year,7543718846081.12,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2017,year,8328101502768.81,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2018,year,9067520147577.28,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2019,year,9785678761115.19,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2020,year,9773375422287.64,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2021,year,11225064075261.0,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
world_bank,NE.CON.PRVT.PP.CD,NE.CON.PRVT.PP.CD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",CHN,China,2022,year,12304149253495.2,current international $,{'country_id': 'CHN'},https://api.worldbank.org/v2/indicator/NE.CON.PRVT.PP.CD,2026-05-11T23:20:43Z,[]
