source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,3799168921.7,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    M ДЕЯТЕЛЬНОСТЬ ПРОФЕССИОНАЛЬНАЯ, НАУЧНАЯ И ТЕХНИЧЕСКАЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,2271733345.1,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    N ДЕЯТЕЛЬНОСТЬ АДМИНИСТРАТИВНАЯ И СОПУТСТВУЮЩИЕ ДОПОЛНИТЕЛЬНЫЕ УСЛУГИ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,4713329660.1,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    O ГОСУДАРСТВЕННОЕ УПРАВЛЕНИЕ И ОБЕСПЕЧЕНИЕ ВОЕННОЙ БЕЗОПАСНОСТИ; СОЦИАЛЬНОЕ ОБЕСПЕЧЕНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,2162570471.7,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    P ОБРАЗОВАНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,2742108044.4,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    Q ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНЫХ УСЛУГ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,774122271.2,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    R ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ КУЛЬТУРЫ, СПОРТА, ОРГАНИЗАЦИИ ДОСУГА И РАЗВЛЕЧЕНИЙ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,382785874.5,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    S ПРЕДОСТАВЛЕНИЕ ПРОЧИХ ВИДОВ УСЛУГ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,0.0,384 тысяча рублей,"{'Вид цены': '\n9 Постоянные цены 2016 года', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    T ДЕЯТЕЛЬНОСТЬ ДОМАШНИХ ХОЗЯЙСТВ КАК РАБОТОДАТЕЛЕЙ; НЕДИФФЕРЕНЦИРОВАННАЯ ДЕЯТЕЛЬНОСТЬ ЧАСТНЫХ ДОМАШНИХ ХОЗЯЙСТВ ПО ПРОИЗВОДСТВУ ТОВАРОВ И ОКАЗАНИЮ УСЛУГ ДЛЯ СОБСТВЕННОГО ПОТРЕБЛЕНИЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,139504435482.6,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '101.АГ Всего по обследуемым видам экономической деятельности', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '101.АГ Всего по обследуемым видам экономической деятельности', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,5805121222.7,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    A СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, ОХОТА, РЫБОЛОВСТВО И РЫБОВОДСТВО', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
